Export Channel Data with rate of 256 samples per second.


Start Time: 00:00:00.000		End Time: 00:04:30.000

Time,EEG-Z - 1A
55.21093750000,18.282
55.21484375000,18.703
55.21875000000,11.024
55.22265625000,9.990
55.22656250000,4.998
55.23046875000,1.846
55.23437500000,1.012
55.23828125000,3.648
55.24218750000,10.322
55.24609375000,9.701
55.25000000000,14.394
55.25390625000,12.910
55.25781250000,21.262
55.26171875000,20.347
55.26562500000,21.573
55.26953125000,20.905
55.27343750000,19.931
55.27734375000,15.824
55.28125000000,15.209
55.28515625000,16.118
55.28906250000,14.416
55.29296875000,14.360
55.29687500000,12.616
55.30078125000,14.045
55.30468750000,13.443
55.30859375000,7.676
55.31250000000,8.291
55.31640625000,2.166
55.32031250000,3.169
55.32421875000,3.044
55.32812500000,8.164
55.33203125000,7.287
55.33593750000,6.972
55.33984375000,7.812
55.34375000000,11.362
55.34765625000,17.170
55.35156250000,17.785
55.35546875000,16.752
55.35937500000,16.065
55.36328125000,13.783
55.36718750000,7.653
55.37109375000,9.225
55.37500000000,6.910
55.37890625000,6.891
55.38281250000,4.666
55.38671875000,3.022
55.39062500000,1.262
55.39453125000,1.435
55.39843750000,2.968
55.40234375000,6.498
55.40625000000,5.042
55.41015625000,7.679
55.41406250000,15.666
55.41796875000,10.991
55.42187500000,12.673
55.42578125000,15.416
55.42968750000,13.831
55.43359375000,8.911
55.43750000000,10.554
55.44140625000,8.925
55.44531250000,7.753
55.44921875000,7.063
55.45312500000,4.360
55.45703125000,6.466
55.46093750000,4.310
55.46484375000,1.511
55.46875000000,2.821
55.47265625000,4.780
55.47656250000,4.191
55.48046875000,1.262
55.48437500000,3.267
55.48828125000,1.292
55.49218750000,2.300
55.49609375000,2.641
55.50000000000,8.365
55.50390625000,7.561
55.50781250000,9.576
55.51171875000,6.726
55.51562500000,1.067
55.51953125000,3.775
55.52343750000,1.338
55.52734375000,2.026
55.53125000000,2.623
55.53515625000,7.465
55.53906250000,8.852
55.54296875000,7.875
55.54687500000,9.154
55.55078125000,7.898
55.55468750000,5.356
55.55859375000,5.927
55.56250000000,2.479
55.56640625000,6.194
55.57031250000,2.746
55.57421875000,2.119
55.57812500000,2.867
55.58203125000,2.943
55.58593750000,1.545
55.58984375000,1.602
55.59375000000,0.604
55.59765625000,4.924
55.60156250000,4.245
55.60546875000,4.901
55.60937500000,8.290
55.61328125000,10.784
55.61718750000,13.053
55.62109375000,9.651
55.62500000000,11.195
55.62890625000,16.289
55.63281250000,14.402
55.63671875000,11.663
55.64062500000,11.657
55.64453125000,4.381
55.64843750000,2.284
55.65234375000,5.533
55.65625000000,9.861
55.66015625000,13.542
55.66406250000,15.595
55.66796875000,18.019
55.67187500000,14.482
55.67578125000,20.604
55.67968750000,20.403
55.68359375000,20.614
55.68750000000,18.745
55.69140625000,13.305
55.69531250000,13.344
55.69921875000,8.030
55.70312500000,5.643
55.70703125000,1.493
55.71093750000,4.056
55.71484375000,6.285
55.71875000000,9.528
55.72265625000,6.039
55.72656250000,4.902
55.73046875000,4.391
55.73437500000,3.316
55.73828125000,5.395
55.74218750000,0.765
55.74609375000,4.736
55.75000000000,2.988
55.75390625000,2.285
55.75781250000,2.830
55.76171875000,6.643
55.76562500000,4.203
55.76953125000,4.619
55.77343750000,5.747
55.77734375000,8.590
55.78125000000,3.929
55.78515625000,1.279
55.78906250000,2.269
55.79296875000,4.336
55.79687500000,6.279
55.80078125000,11.178
55.80468750000,6.218
55.80859375000,6.923
55.81250000000,8.808
55.81640625000,11.818
55.82031250000,6.540
55.82421875000,7.579
55.82812500000,10.867
55.83203125000,9.474
55.83593750000,5.996
55.83984375000,3.406
55.84375000000,1.909
55.84765625000,1.666
55.85156250000,2.959
55.85546875000,2.338
55.85937500000,2.825
55.86328125000,3.678
55.86718750000,6.865
55.87109375000,8.738
55.87500000000,10.409
55.87890625000,9.768
55.88281250000,11.029
55.88671875000,15.296
55.89062500000,11.504
55.89453125000,12.885
55.89843750000,13.360
55.90234375000,18.262
55.90625000000,13.337
55.91015625000,18.550
55.91406250000,10.643
55.91796875000,7.922
55.92187500000,2.226
55.92578125000,1.305
55.92968750000,5.544
55.93359375000,1.941
55.93750000000,9.509
55.94140625000,13.927
55.94531250000,18.783
55.94921875000,20.627
55.95312500000,21.316
55.95703125000,20.774
55.96093750000,17.563
55.96484375000,23.317
55.96875000000,22.431
55.97265625000,20.061
55.97656250000,16.748
55.98046875000,14.661
55.98437500000,13.410
55.98828125000,14.143
55.99218750000,12.464
55.99609375000,13.458
56.00000000000,10.828
56.00390625000,10.877
56.00781250000,3.881
56.01171875000,3.232
56.01562500000,4.637
56.01953125000,2.699
56.02343750000,4.625
56.02734375000,6.354
56.03125000000,3.469
56.03515625000,3.004
56.03906250000,4.244
56.04296875000,2.826
56.04687500000,5.563
56.05078125000,4.263
56.05468750000,3.008
56.05859375000,3.364
56.06250000000,0.774
56.06640625000,5.707
56.07031250000,3.887
